report_year,report_week,refnr,country,country_code,danger_short,measures,reactingcountry,descript_category,countryoforigin,descript_product,descript_type,descript_descr,descript_brand
2012,21,63 7/12,Austria,AT,Choking ,Voluntary stop of sales.,,Toys,China," Toy music box ""Dragon Musical Box""", 6000BE0065/12," Plastic musical box in the shape of a dragon, blue with coloured spots, four feet, and a wind-up mechanism with two dragon figurines on the top made from plastic.",Trousselier
2012,21,63 2/3,Spain,ES,Microbiological ,Withdrawal from the market. ,,Toys,China, Plastic soap bubble gun , Model 0906V123 Barcode: 8499660020398," Bubble gun in the form of an aircraft, the pilot of which is a sheep.",Franga Toys
2012,21,63 3/4,United Kingdom,UK,Electric shock ,Voluntary withdrawal from the market.,,Electrical appliances and equipment,China," Charger ""L-Chocolate Cellular Charger""", Unknown, Black plastic phone charger in a white and blue card box.,Cellular
2012,21,63 5/6,United Kingdom,UK,Electric shock ,Voluntary withdrawal from the market.,,Electrical appliances and equipment,China, Travel charger for iPhone 4/3GS/3G , Unknown, Travel charger for iPhone 4/3GS/3G.,Unknown
2012,21,63 11/12,United Kingdom,UK,Electric shock ,Voluntary withdrawal from the market.,,Electrical appliances and equipment,China, USB Charger YXT-030 for 3G/3Gs/4G, Model: YXT-030, USB charger kit with charger to use in car. Packaged in plastic and cardboard.,Yongxingtong
2012,21,64,Spain,ES,Injuries,Voluntary corrective action taken by the manufacturer.,Netherlands,Motor vehicles,Canada," Three-wheel motorcycle ""Spyder Roadster""", Model: SPYDER RT (year: 2010), Three-wheel motorcycle.,BRP CAN-AM
2012,21,64 1/12,United Kingdom,UK,Electric shock ,Voluntary withdrawal from the market.,,Electrical appliances and equipment,China, Travel Charger (with dual LED indication) for G600, KJ-TC02A, Mobile phone travel charger packaged in cardboard box.,Unknown
2012,21,64 1/6,United Kingdom,UK,Electric shock ,Voluntary withdrawal from the market.,,Electrical appliances and equipment,China," Charger ""Home Charger""", Unknown, Home charger for iPods in plastic and cardboard packaging ,I-power
2012,21,64 1/4,Spain,ES,Strangulation and Injuries,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",China, Girls' dresses, Ref. 11/01129 (size 12M) and ref. 11/01119 (size 4A), The products are dresses. One of them (ref. 11/01129) has decorative cords (red) at the chest and waist. The other (ref. 11/01119) has a decorative motif (blue) at the neck. ,Neck & Neck
2012,21,64 1/3,France,FR,Fire and Electric shock ,Voluntary withdrawal from the market and recall from consumers.  Products seized by the authorities.,,Electrical appliances and equipment,China, Differential circuit-breaker, Model: Digital JVL6-32 Ref. 3016 lot JR11-HXY0211, Phased circuit-breaker + differential neutral 30 mA gauge 2 X 16A type AC. Packaged in boxes of six units.,Digital
2012,21,64 5/12,France,FR,Fire and Electric shock ,Voluntary withdrawal from the market and recall from consumers.,,Electrical appliances and equipment,Bulgaria, Differential circuit-breaker, Model JEL 05, Differential circuit-breaker - voltage 230/240V - rated current 16A - rated differential operating current 0.03A - rated breaking capacity 6000A.,Elmark
2012,21,64 1/2,France,FR,Electric shock and Fire ,Voluntary withdrawal from the market and recall from consumers.,,Electrical appliances and equipment,Korea, Differential circuit-breaker, Model: RKP C16A., Differential circuit-breaker.,LS
2012,21,64 7/12,Ireland,IE,Chemical ,Voluntary withdrawal from the market.,,Other,China," Sky lantern ""DeLuxe White Sky Lantern Eco Wedding Pack""", Unknown," Sky lantern in plastic wrapping, fuel source connected to frame via chrysotile asbestos containing string.",Unknown
2012,21,64 2/3,United Kingdom,UK,Electric shock ,Voluntary withdrawal from the market.,,Electrical appliances and equipment,China, Charger For iPhone 3G 2.2 Charger  , LX008, Mains charger for iPhone in plastic and card packaging.,Unknown
2012,21,64 3/4,United Kingdom,UK,Electric shock ,Voluntary withdrawal from the market.,,Electrical appliances and equipment,China, Charger For iPhone 3GS Accessories , TC037, Mains charger for iPhone in plastic and card packaging.,Unknown
2012,21,64 5/6,Finland,FI,Electric shock ,Recall from consumers ordered by the authorities.,,Lighting equipment,China," LED lamp ""LED-Lamppu"""," Type: 6 438114 133705, Barcode: 6 43811 4133705"," LED lamp 7W-E27, 220-240V, 50-60Hz, 530lm, 3000K.",Energy+
2012,21,64 11/12,Finland,FI,Electric shock ,Recall from consumers ordered by the authorities.,,Lighting equipment,Unknown," Night-light ""Motion Fun Light""", Type: 2806/014 Barcode: 4 002707 149798," Night-light 1x5W-E14, 230V, 50Hz, class II, IP20",Briloner
2012,21,65,Finland,FI,Electric shock ,Recall from consumers ordered by the authorities.,,Lighting equipment,China," LED lamp ""LED Spot""", Type: ES-3GU10 Barcode: 6 430036 900045," LED lamp (3x1WLED), 230V, 50Hz, IP20, 2800K, 240lm",E-Saver
2012,21,65 1/12,Finland,FI,Electric shock ,Recall from consumers ordered by the authorities.,,Lighting equipment,China, Christmas decoration, YH-GS-0600/225003 Barcode: 6 410412 250032, Christmas lights.,Joulumaisema TV
2012,20,60 11/12,Spain,ES,Choking,Withdrawal from the market ordered by the authorities.,,Food-imitating products,China, Wire headdress  , Barcode 2102027455424," A headdress made of twisted black wires with beads of different sizes and bright colours attached to their free ends, without packaging.",Casactual Colección Navidad [Casactual Christmas Collection]
2012,20,61,Hungary,HU,Strangulation and Injuries ,Withdrawal from the market and recall from consumers ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children’s jacket," Model: J-7891C, Bar code: 1290000007027"," Children’s jacket in red colour with hood and zip-fastener. The hood includes an elastic drawstring with plastic toggles on the ends. Size: 92, 98",H&S
2012,20,61 1/12,Hungary,HU,Strangulation ,Withdrawal from the market and recall from consumers ordered by the authorities. ,,"Clothing, textiles and fashion items",China, Children’s sweater," GFY-4588, Bar code: 5999032745889"," Children’s striped sweater with hood, zip-fastener and two pockets. The hood includes a drawstring with free ends. Sizes: 140,146,158,164",Glo-Story
2012,20,61 1/6,Bulgaria,BG,Injuries ,Sales ban and withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",Spain, Children’s set, Item 7353," Children’s set, intended for children up to 7 years of age. The set consists of two parts – a dress and trousers. The dress has red and white checked patterns and a belt around the waist which has not been fixed in one point. When the belt is untied and both ends are aligned, it hangs about 430 mm below the lower edge of the garment.",Talaman
2012,20,61 1/4,Finland,FI,Electric shock ,Recall from consumers ordered by the authorities.,,Lighting equipment,China, Incandescent floor light, Type: 204969/5603 Barcode: 6 410412 049698," Incandescent floor light, 40W-E27, 230V, cl. II, IP20.",Natura Route US 66
2012,20,61 1/3,Bulgaria,BG,Strangulation ,Withdrawal from the market ordered by the authorities.,,"Clothing, textiles and fashion items",Turkey, Children’s jacket, Unknown," Children’s anorak with a hood supplied with functional cords in the head and neck area. It is available in various colours – white, cream colour, burgundy and cyclamen. On the front there is an embroidered cat and the inscription ""Kids Clup”. The product is sold in transparent packaging.",Turk Mali
2012,20,61 5/12,Hungary,HU,Electric shock and Fire ,Withdrawal from the market and recall from consumers ordered by the authorities.,,Lighting equipment,Unknown," Lighting chain ""100 LED VILÁGIT"" (100 LED light)"," Type: XN-714, Batch:354203"," The lighting chain includes serial-parallel connected, non-replaceable 100 LED lamps. The product can be operated with a flashing control unit. Main parts of the lighting chain: two-pin plug (""2.5A 250V""), flashing control unit, single-insulated mains cable with single-core, without marking. Technical specifications: Class II. , F marking",A.I.&E
2012,20,61 1/2,Hungary,HU,Electric shock and Fire ,Withdrawal from the market and recall from consumers ordered by the authorities.,,Lighting equipment,Unknown," Lighting chain ""140 LED Folyamatosan világít"""," Type: KD-140LEDI (on the product), XN-510 (on the packaging) Barcode: 5 998791 195102"," The lighting chain includes serial-parallel connected, non-replaceable 140 LED lamps. The product can be operated with a flashing control unit. The main parts of the lighting chain: a two-pin plug (""WD QX 2.5A 250V CE""), flashing control unit with English-language marking and inscriptions, single-core, single-insulated mains cable. Packaging: Transparent plastic cylinder. Technical specifications: 230 V~, 50 Hz, 10.8 W, Class II. , F marking, 180 LED x 3,2 V, 0,02 A",Unknown
2012,20,61 7/12,Finland,FI,Electric shock,Recall from consumers ordered by the authorities.,,Lighting equipment,China, Electronic control gear for LED module, Type: ZF120A-2401500 Barcode: 6 418157 160807. (art.16080)," Electronic control gear for LED module. Input: 100-240V, 50/60Hz, 2.0A, cl II, IP20 Output: 24Vdc, 1.5A",ts light
2012,20,61 2/3,Hungary,HU,Strangulation ,Withdrawal from the market and recall from consumers ordered by the authorities.,,"Clothing, textiles and fashion items",China, Children’s sweater, Model: DGPO-6283 Bar code: 5999032762831," Children’s sweater with hood and zip-fastener. The hood includes an unattached drawstring with free ends. The product is decorated with a figure of Mickey Mouse and an inscription: ""Mickey "".  Size: 98-128",Glo-Story Disney (THE PRODUCT MAY BE COUNTERFEIT) Type/number of model: Model: DGPO-6283 Bar code: 5999032762831
2012,20,61 3/4,Finland,FI,Electric shock ,Recall from consumers ordered by the authorities.,,Lighting equipment,China, LED Lamp, Type: PD-T8-120-FT/312PCS," LED-tube 18W-G13, 85-265V, 50/60Hz, 4050K",Winled
2012,20,61 5/6,Finland,FI,Electric shock ,Recall from consumers ordered by the authorities.,,Lighting equipment,China, LED Lamp, Type: 216-15W20110516," LED-lamp 15W-E27, 85-265Vac, 50Hz, 4000-5000K",Winled
2012,20,61 11/12,Finland,FI,Chemical ,Import rejected by the customs authorities.,,Jewellery,China," Earrings ""Glowing earrings""", Batch code / lot “03/16 N13”," A pair of metal earrings with a glowing plastic tube, which is available in different colours (blue, pink and green). Each pair of earrings is packed in a plastic bag.",Lumica
2012,20,62 1/12,Spain,ES,Chemical ,Withdrawal from the market ordered by the authorities. ,,Toys,China," Doll ""Fashionable"""," Model number: 898, article number: 895, barcode: 8429283208958"," The product is a small doll measuring 16 cm in height, it has blonde hair with pink streaks collected in a ponytail. The doll wears a red dress and high-heeled detachable shoes. A pink ribbon is attached to the chest. It is packed in a small cardboard box (18x4x3 cm) with a transparent plastic window on the front. The following is written on the side of the box: ""They are the most popular styles"".",Star Glary
2012,20,62 1/6,Spain,ES,Choking,Withdrawal from the market and recall from consumers ordered by the authorities. ,,Toys,China," Set of rattles ""Baby toys set"""," Item No 29-306AB, barcode: 8 349029 293065"," Rattles in different shapes and colours: a chain of four teddy bears in blue, white, green and red separated by a yellow part. Also other parts in the shape of aeroplanes or small animals, packaged in a pale yellow cardboard box with a transparent window through which the rattles can be seen. On the top left of the box is written the indication ""Hand Bell toys"" in a pink circle and the bottom of the box is marked with the indication: ""The best gift for children"".",Hand Bell Toys
2012,20,62 1/4,United Kingdom,UK,Electric shock ,Voluntary corrective action taken by the manufacturer.,Ireland,Electrical appliances and equipment,China," Hand-dryer ""World Dryer"""," Model number MR48 (white cover models only). The affected dryers were manufactured between May 2009 and April 2011. The changeover is denoted by the first 5 digits of the serial number. Serial numbers starting 20114 or higher are not affected, serial numbers lower i.e. 20113 and below are affected."," Wall-mounted hand-dryer fitted in premises such as shops, restaurants, places of work, schools.",Warner Howard
